instance,variant,node,start_kind,pool,cold_start_s,data_read_s,compute_s,data_write_s,read_mb,wrote_mb
5,scenario-01,step-28,warm,spot,0.000,0.0094,0.4787,0.0087,6.29,6.29
4,scenario-01,step-36,warm,ondemand,0.000,0.0087,0.4841,0.0090,6.29,6.29
5,scenario-01,step-29,warm,spot,0.000,0.0087,0.4879,0.0092,6.29,6.29
4,scenario-01,step-37,warm,ondemand,0.000,0.0089,0.4657,0.0093,6.29,6.29
5,scenario-01,step-30,warm,spot,0.000,0.0089,0.4834,0.0088,6.29,6.29
4,scenario-01,step-38,warm,ondemand,0.000,0.0096,0.4685,0.0092,6.29,6.29
5,scenario-01,step-31,warm,spot,0.000,0.0103,0.4949,0.0095,6.29,6.29
4,scenario-01,step-39,warm,ondemand,0.000,0.0088,0.5061,0.0087,6.29,6.29
5,scenario-01,step-32,warm,spot,0.000,0.0094,0.4923,0.0089,6.29,6.29
4,scenario-01,step-40,warm,ondemand,0.000,0.0087,0.4763,0.0092,6.29,6.29
5,scenario-01,step-33,warm,spot,0.000,0.0090,0.4959,0.0090,6.29,6.29
4,scenario-01,step-41,warm,ondemand,0.000,0.0107,0.3649,0.0018,6.29,1.05
5,scenario-01,step-34,warm,spot,0.000,0.0090,0.4773,0.0087,6.29,6.29
5,scenario-01,step-35,warm,spot,0.000,0.0092,0.4843,0.0092,6.29,6.29
5,scenario-01,step-36,warm,spot,0.000,0.0089,0.4714,0.0089,6.29,6.29
5,scenario-01,step-37,warm,spot,0.000,0.0088,0.4675,0.0093,6.29,6.29
5,scenario-01,step-38,warm,spot,0.000,0.0091,0.4623,0.0087,6.29,6.29
5,scenario-01,step-39,warm,spot,0.000,0.0090,0.4593,0.0087,6.29,6.29
5,scenario-01,step-40,warm,spot,0.000,0.0089,0.4632,0.0090,6.29,6.29
5,scenario-01,step-41,warm,spot,0.000,0.0091,0.3405,0.0016,6.29,1.05
