instance,variant,node,start_kind,pool,cold_start_s,data_read_s,compute_s,data_write_s,read_mb,wrote_mb
2,scenario-03,step-13,warm,spot,0.000,0.0020,0.0722,0.0019,1.05,1.05
1,scenario-01,step-14,warm,ondemand,0.000,0.0032,0.1475,0.0034,2.10,2.10
2,scenario-03,step-14,warm,spot,0.000,0.0019,0.0724,0.0018,1.05,1.05
1,scenario-01,step-15,warm,ondemand,0.000,0.0033,0.1470,0.0032,2.10,2.10
2,scenario-03,step-15,warm,spot,0.000,0.0018,0.0718,0.0018,1.05,1.05
2,scenario-03,step-16,warm,spot,0.000,0.0017,0.0723,0.0016,1.05,1.05
1,scenario-01,step-16,warm,ondemand,0.000,0.0034,0.1449,0.0031,2.10,2.10
2,scenario-03,step-17,warm,spot,0.000,0.0018,0.0727,0.0017,1.05,1.05
2,scenario-03,step-18,warm,spot,0.000,0.0021,0.0746,0.0021,1.05,1.05
1,scenario-01,step-17,warm,ondemand,0.000,0.0033,0.1477,0.0036,2.10,2.10
2,scenario-03,step-19,warm,spot,0.000,0.0019,0.0770,0.0019,1.05,1.05
1,scenario-01,step-18,warm,ondemand,0.000,0.0032,0.1599,0.0036,2.10,2.10
2,scenario-03,step-20,warm,spot,0.000,0.0022,0.0887,0.0022,1.05,1.05
2,scenario-03,step-21,warm,spot,0.000,0.0025,0.0795,0.0019,1.05,1.05
1,scenario-01,step-19,warm,ondemand,0.000,0.0050,0.1514,0.0030,2.10,2.10
1,scenario-01,step-20,warm,ondemand,0.000,0.0036,0.1491,0.0033,2.10,2.10
1,scenario-01,step-21,warm,ondemand,0.000,0.0033,0.1447,0.0033,2.10,2.10
1,scenario-01,step-22,warm,ondemand,0.000,0.0033,0.1457,0.0031,2.10,2.10
1,scenario-01,step-23,warm,ondemand,0.000,0.0031,0.1473,0.0030,2.10,2.10
1,scenario-01,step-24,warm,ondemand,0.000,0.0031,0.1497,0.0031,2.10,2.10
1,scenario-01,step-25,warm,ondemand,0.000,0.0032,0.1548,0.0031,2.10,2.10
2,scenario-03,step-22,cold,ondemand,1.677,0.0019,0.0751,0.0016,1.05,1.05
1,scenario-01,step-26,warm,ondemand,0.000,0.0036,0.1500,0.0031,2.10,2.10
